0	来回一趟象我们两个人要两千五百块美金.	我们有急事需要来回往返
1011	嗯,没什么好事,我今天就滚蛋啊.	我对这里的事很满意。
1012	不要拿他的成绩就是了.	他的成绩已经被他自己拿走了
1013	区以下就比较差些,只会让孩子排队拉圈在街头走	有能力的家长不会让孩子去区以下的学校就读
1014	连母亲都是个陌生人,更何况是姨母	我妈妈只有哥哥
1015	有一种就是说推人即己,觉得人人自危	大家之间的关系非常融洽
1016	但是脑袋没了,连个全尸,无主游魂	死无全尸
1017	我有这么认真吗,一点都不色情	即便我这样说,我对这件事已经表现得很认真
1018	总而言之,欧洲经济区的谈判前途并不平坦,但经济区的建立从长远看符合两大经济集团的利益	欧洲经济区建设面临的苦难是利益分配问题
1019	同时坚持按国际惯例打篮球,造就了一大批懂经营管理、有开拓精神的企业家	有开拓精神的企业家能够获得成功
1020	严师母说她女儿还小得很,他就说情愿等,等白了头也不悔的	他的年纪比严师母的女儿大很多。
1021	深化集体产权、集体林权、国有林区林场、农垦、供销社等改革	现有的对集体产权等领域的改革已经不能满足当今社会的要求。
1022	可麻雀却是媚俗的,飞也飞不高的	麻雀会飞。
1023	所有的宏观经济管理部门和监督部门,都要切实负起责任来,加强对消费需求的控制和监督	宏观经济管理部门和监督部门负责消费需求的控制和监督
1024	有坏人进去,也不是普京的个儿,我告诉你,你要冲过去你试试	有坏人,危险
1025	这些摩登人物的锐利目光,扫过这城市的每一个角落,这城市缺什么都躲不过他们的眼睛	拥有锐利目光的是摩登人物
1026	焦裕禄说:我是你的儿子	焦裕禄一言不发
1027	薇薇的嫁妆与她有何相干呢	薇薇早已决定不婚,过一辈子单身生活。
1028	唉,你再多保重啊,哎.	这是我们的最后一面
1029	今天,在大桥上,我拍了五张照片留念,我看到那些照片我心里非常高兴	今天在桥上时我的心情一直不错
1030	增强各类所有制经济活力	公有制经济活力衰退
1031	是,它这个我跟你说,我这次去我非常有这么一个感觉,俄罗斯自己是一个世界	我对俄罗斯的感觉和对自己国家的感觉不一样
1032	这城市的心啊,已经歪曲得不成样了,眉眼也斜了,看什么,不像什么	这个城市现在的风气不太好
1033	我们以前以为可以有种族融合什么大熔炉,根本没有、没有	只有一个种族
1034	他也不是,不是天天喝酒的.	他每次都喝白酒。
1035	有了电视机,他们的晚年便很完美了	他们喜欢看电视
1036	这打了一个问号,这是这次会上的一个提法	开了会
1037	客商意味着你不仅是腰缠万贯的大款,还是尊贵高尚的宾客	客商会受到人的尊敬
1038	我想看看到底是什么样子	我还不知道具体是什么样子
1039	再有就是我们的大部分电视台都吃不饱,时间都是空着,你就反复的播广告总会有一点收益	一些电视台能吃饱
1040	小牧说的还没有偏向黄磊,但是曹老师我发现她永远目光独具,这家伙刑侦你有一手,你的看法值得给大家说一下	曹老师是一位男性
1041	美军发现有不明飞行物朝利雅得飞来	美军拥有侦查飞行物能力
1042	邓小平同志说过:干革命、搞建设,都要有一批勇于思考、勇于探索、勇于创新的闯将	邓小平同志在深圳巡视的时候说过。
1043	中苏关系正常化是大家关心的重大问题	苏联和其他国家的关系也不好
1044	加快建设现代化武装警察力量	武装警察力量建设已发展到顶峰
1045	坚持通过市场竞争实现优胜劣汰,鼓励企业兼并重组	企业的兼并重组损害了债权人和基层员工的利益
1046	戴手套那一幕,今天你一讲历历在目	戴手套的一幕是一出戏剧的经典片段
1047	分明是不由己的事情,到头还是苦自己	因为分数不够只能选择自己不喜欢的专业,读起来非常辛苦
1048	它们是多么傲慢,可也不是不近人情,否则它们怎么会再是路远迢迢,也要泣血而回	它们就是不近人情
1049	他真是能委屈自己,像他这样无私的人,天下难找	我想做到他的无私。
1050	此间记者们相互打电话,是不是又一次狼来了	狼来了是第一次发生。
1051	在内政难以获成果的情况下,外交方面的得分对海部巩固自己的地位将大有益处	内政一直都没有取得成果
1052	此间人士认为,近几年来,日美关系既是战略盟友,又是经济对手	近几年美国日本想要互相进行制裁
1053	就是说他作为一个当时还应该是外籍华人,来说香港不能乱,要珍惜这个祖国等等	他发表反动言论
1054	呃,周末的时候我就回家.	周三我没空回家
1055	过去十年,建设有中国特色的社会主义的伟大事业取得了巨大的成就,中国的面貌发生了举世瞩目的深刻变化	中国建国至少过去了十年
1056	打扮不时髦,却很干净	她是个爱干净的人
1057	在安全保卫人员的严厉盘问下,这位急于离京出走的男子终于低下了头:我叫沈太福……	这位男子被安全保卫人员盘问了。
1058	充分发挥传统医药的优势	传统医药指的是中国的中医。
1059	但是据说这也是为了节省航空资源	实施它的目的至少有两个。
1060	不过他事儿也比较多了.	他事儿最多
1061	大部分属于后者的这种	存在不做选择的人
1062	我家里有地毯,根本不穿拖鞋的了.	我在家不穿拖鞋,穿运动鞋
1063	欢乐时两人很有激情	两人在任何情况下都缺少激情
1064	黄华和周雷分获女单冠亚军,唐九红和王莲香并列第三名	参赛者一共有四人
1065	但是你,但是你申请不到这玩意儿.	很多人想申请这玩意儿
1066	我本来以为你最近没事儿话.	“我”最近在请“你”帮忙。
1067	国有企业改革进一步深化	国有企业已经停止改革了
1068	北京亚运精神,还是放眼世界,博采众长的精神	亚运会有亚运会精神
1069	李主任并不问王琦瑶爱吃什么,可点的菜全是王琦瑶的喜爱,是精通女人口味的	李主任和王琦瑶一起吃饭
1070	吃,喝,拉和睡,都在床上.	这个人的床已经很脏了
1071	扩大城市公立医院综合改革试点	改革是直接将全国所有医院全体同时整改的
1072	对外开放进一步扩大	对外开放停滞不前
1073	一个柴门草编的这些东西,包括日本的茶道你看这个茶室,它认为简陋就是一种美	日本美学重视享受奢侈生活
1074	国有大中型企业是国民经济的支柱,国有企业改革是经济体制改革的重点和难点	国有小型企业不存在。
1075	其实刚才您说的这个社会问题,我觉得特别的贴切	您刚才说的这个社会问题有一天会得到改善。
1076	人一般是出了国才爱国,特别爱国,特别爱	出国10年才能特别特别爱国
1077	倒不愿意了,用人用太多.	这件事无人参与。
1078	哎,是的,小鹿长大多了.	小鹿长得更小了。
1079	段长陈瑞祥患有心脏病和关节炎,衣袋里装着各种药片,而他却坚持连续施工5个月,每天都超过10个小时以上	陈瑞祥从四月开始施工,一直到九月结束
1080	你们31分钟,我们21分钟的时候阿森纳要给温格过生日,就是温格的执教阿森纳21年	我们和你们都会给温格过生日
1081	我们皇上吃丹药死的多了,为什么	我们从古至今只有一个皇上
1082	它就不能万岁了,把青春万岁您能说成小鲜肉万岁吗	老师喜欢青春万岁这个主题
1083	本来我对白没什么兴趣.	我对白一见钟情。
1084	努力保持对外贸易适度增长	对外贸易不能飞速增长
1085	过去的一年,我们坚持独立自主的和平外交政策,把握机遇,应对挑战,主动进取,对外工作成绩显著	我们对内成绩也很显著
1086	金泳三为了争当下届总统,逐步改变强硬派的形象,在一些内外政策方面采取了与卢泰愚合作的姿态	金泳三拥有一些权力
1087	我们还说要把贝贝送回中国呢.	贝贝现在还在国外
1088	这的确是对每个国家的政府和人民所提出的一个十分尖锐的问题	这个问题很温和
1089	进一步整顿和规范土地市场秩序,全面清理各类开发区,制止乱征滥占耕地	规范秩序导致房地产业活力降低
1090	坚持四项基本原则,同坚持改革开放是一致的	四项基本原则与国家发展无关
1091	2008年工作回顾	2008年结束了
1092	许老师,你说你去过那一带	老师群体中有人说了话。
1093	可也不能多,多了就要失足了	有了这个东西让人心满意足
1094	许多家庭都爱养金鱼,却经常为换水喂食而费神,主人若稍有疏忽,鱼儿就会因水中缺氧而窒息	金鱼生存对水的质量有要求
1095	厕所内屋但是没有阳光.	厕所是全透明的
1096	一是黑,万色之总	只有黑色一种颜色
1097	但是据说这也是为了节省航空资源	自去年起,国内航班减少了十分之一。
1098	由于实行了紧缩金融的方针,信贷规模得到控制	一些企业资金运转不佳,陷入危机
1099	国防事业取得新的成就	国防事业今年取得了新成就。
1100	水道则是无望里的出路,宿命里的一个眼前道理,是平易近人	他根本不信宿命。
1101	因为制造炸药犯罪人无论他怎么异常,他都有责任能力	有一些犯罪人是没有责任能力的。
1102	王琦瑶坐在暗处,因没人注意,感到很自在	王琦瑶坐在很显眼的地方,一下子就被人注意到了
1103	四川上百家的老企业采用计算机数显、数控技术后,旧貌换新颜,提高工效百分之十至百分之三十	四川老企业采用计算机数显、数控技术后,产值跃升至行业前百分之二十。
1104	在复杂多变的国际形势下,我国坚定不移地奉行独立自主的和平外交政策,外交工作取得新的成就	美国坚定不移地奉行独立自主的和平外交政策,使得外交工作取得新的成就
1105	没什么事儿,我还接着练仙功.	我会做仙功的动作
1106	对,从早晨六点半到晚上八点.	一共是十三小时三十分钟
1107	平安里的祈祷,也是没日没夜,长明灯一般,熬的不是油,是心思,一寸一寸的	祈祷需要虔诚的心思,需要耗费大量时间
1108	有一阵子发呆,坐在那里,什么也不想	数学课发呆会听不懂知识点
1109	强化企业技术创新主体地位,将提高研发费用加计扣除比例政策扩大至所有企业	这家企业去年三月份的时候就已经在提倡加快创新
1110	她说是家里有事,便回来了	她之前不在家
1111	此外,在野党各有打算,难以真正联合	在野党很容易就可以联合。
1112	是平安里最后亮的一扇窗	最后亮的一扇窗是小明家的
1113	加强了应对国外反倾销调查和解决贸易争端的工作	别的国家带着有色眼镜进行反倾销调查
1114	领导人跑来,你们要先排几个小时,然后最多让你坐在第一排,这叫自己人	第一排的位置很不错
1115	各级政府都要从严治政,赏罚分明	中国政府提出从严治政、赏罚分明的方针
1116	但和王琦瑶做朋友以后,她的心却变细了	说话人讨厌王琦瑶
1117	埃及、叙利亚和海湾国家的一些大学都已表示向科威特大学提供财政和教学方面的援助	埃及,叙利亚,和海湾国家的一些大学答应给科威特大学提供师资援助。
1118	年轻的时候激进的,老年会转成保守	年轻的时候保守的,老年会转成激进
1119	结果反正我们就回请人家一下啦.	这个人帮过我们忙
1120	大力发展优质、高产、高效、生态、安全农业,提高农产品质量和竞争力	农业的水平可以继续提高
1121	想到这,王琦瑶不觉感到忧虑	王琦瑶感到十分开心
1122	抓紧研究出台鼓励消费的政策措施,积极发展消费信贷	国家只管扩大居民消费,不管居民收入
1123	最后不还是靠我自己解决	这问题很难
1124	他说他其实早就明白这个道理,并且想好就做个知己知彼的朋友,也不枉为一世人生	他是个知己知彼的朋友
1125	今年再解决6000万农村人口的饮水安全问题,经过今明两年努力,要让所有农村居民都能喝上干净的水	今年,所有农村居民都能喝干净的饮用水了
1126	同时还应该看到,我们既面临着严峻的考验,也存在着巨大的希望和机遇	我们需要不畏艰险、艰苦奋斗才能看见希望。
1127	所以,最后他的导师劝他,你还是搞理论物理比较好,要不变成恐怖分子	他没有导师
1128	其间那一股挣扎与不屈,则有着无法消除的痛楚	主人公用自己的力量与之抗争。
1129	这一消息既没有被美国和多国部队所证实,但亦没有否认	这个消息跟军事相关
1130	《法律援助条例》的实施,为困难群众解决打官司难提供帮助	《法律援助条例》的实施,可以提供帮助
1131	因为是,连连那个周洗衣店的周先生.	周先生是漂泊海外、以开洗衣店为生的华人
1132	有当红明星恨不得一年拍一百部戏,档期太紧,剧组竟然制作面具,然后除了近景,全用替身	即使明星大量是用替身拍戏也依然会有很多粉丝表示谅解。
1133	随行人员说,小平同志身体好,昨晚在车上休息得不错,既然他兴致高,就安排活动吧	小平同志年轻的时候天天跑十公里
1134	所有的宏观经济管理部门和监督部门,都要切实负起责任来,加强对消费需求的控制和监督	消费需求的控制和监督急需加强
1135	有人感叹,难道真的是因为又一批官员被提拔了,又一批人民的女儿长大了吗	官员做的大事小事都要听人民的
1136	老婆睡觉有这点好处,平时嘴唠叨,一上床就不唠叨了,三分钟就能入睡,响起轻微的鼾声,比孩子入睡还快	老婆平时唠叨
1137	小林觉得老婆说得也有道理	小林采用了老婆的说法
1138	议论者,不同见解的交流和传播是也	只有一个观点很看法不是议论
1139	新型城镇化扎实推进,近1400万农业转移人口在城镇落户	城镇更拥挤了
1140	今年中央财政科技投入1461亿元,增长25.6%	今年中央财政对科技的资金投入是前年的两倍
1141	改革调整政府机构设置和职能配置	改革会影响政府未来的具体工作计划与工作内容
1142	还还没有,没有回来呢.	两天以后才会回来
1143	双方都很恋战,不急于决出胜负,只顾领略乐趣,就像一场表演赛	周围有人在看他们作战
1144	她们上到餐厅,找到自己的座位,在足有二十人的长桌旁边	这个餐厅是一个高级豪华餐厅
1145	气候好,房价,地方比较小.	这地方很宽敞。
1146	发挥什么样的作用	作用可能是正面的
1147	其他人员也要接受考核,考核成绩与职称和经济收入挂钩	考核成绩与职称和经济收入挂钩不公平。
1148	这是一件利国利民的好事,希望全国人民踊跃购买国债,支持国家建设	国家建设需要很多资金。
1149	日本自民党干事长小泽一郎今天应苏联总统戈尔巴乔夫的邀请前往莫斯科作为期4天的访问	访问城市是圣彼得堡
1150	所以,我就说真的是体会到闻过则喜,又有人提意见了,要是个好意见,我们的事业就进步	会有越来越多的人提意见
1151	在安全保卫人员的严厉盘问下,这位急于离京出走的男子终于低下了头:我叫沈太福……	这位男子的母亲姓沈。
1152	所以,人也是这样,有的眼神能看到,我觉得这个男孩儿的眼神是有一点点问题的	人与任何一种事物都有差别
1153	我要从你那儿弄张支票回来.	你具备弄来支票的客观条件。
1154	我们待客不仅热情,而且宽容	我们从来都不待客
1155	她们到哪里都有满腹的知心话似的,叽叽喳喳说个没完,好像喜鹊闹窝	她们一见面说不了几句话就开始吵架
1156	您这个观点我接着推理,就是是不是隐含着一个背景,就是您觉着父母婚姻破裂的孩子,几乎必定心理成长不健康	父母婚姻破裂,孩子心理成长容易不健康。
1157	张文列作为原英德县公安局局长,可以说是个有权有势的人物,当他在位的时候可以说金钱物质滚滚而来	他在位时英德县
1158	千方百计增加就业是政府的重要职责	政府应该了解目前的就业状况
1159	送走送亲人,宋村长邀记者一块儿找新娘讨教棉花经	村长姓王。
1160	以海陆重点口岸为支点,形成与沿海连接的西南中南、东北、西北等经济支撑带	国家重视西南中南、东北、西北发展
1161	这些衣服,都是要与她共赴前程的,是她孤独中的伴侣	这些衣服是她妈妈亲手缝制的
1162	他说他其实早就明白这个道理,并且想好就做个知己知彼的朋友,也不枉为一世人生	他一直不明白这个道理
1163	行行行,他们他们算是早就安定下来了.	“我”和他们是发小
1164	比如说我讲一个很简单的例子	他不会举例子。
1165	已经没有好问的了,我觉得.	我已经把我所知道的都说出来了。
1166	健全社会稳定预警机制,积极预防和妥善处置各类群体性事件	没有社会稳定预警机制
1167	这第三次心情激动,就在今年	今年没有激动的事情
1168	对,变化就是我们的钱越来越少了	我们的资产变少了
1169	她也开始化妆,修眉毛的钳子、眉笔、粉扑都还在,一件件找出来摆开	她之前对化妆有一定了解
1170	倒不愿意了,用人用太多.	用的都是男性。
1171	但是我刚才就说,就是一篇文章也是不稳定的,有的地方水平是挺高的,有的地方感觉说还是比较粗糙的感觉	这一篇文章有不足之处。
1172	说他这个人身体不好,他上一次来中国的时候,说在一个访问当中就直接晕过去了	这个人是一个经常访问中国的著名学者
1173	我找到李海生厂长,请他谈谈自己的想法:	李海生刚当上厂长不久
1174	还有个反革命犯,是特务机关任命了的,判十年,不认罪,强词夺理,动不动还发脾气,在犯人中很孤立	反革命犯从小是个聋哑人
1175	那个中学什么时候开-.	有人知道那个中学什么时候开
1176	复选的名单是登在报上的,尽管胜负未决,但也已是光辉的殊荣,人人瞻目	能进入复选是很值得称颂的一件事。
1177	为了确保质量,他每天都要在陡峭的施工现场爬上爬下,不停地量了又量,算了又算	“他”在本科时读的是理工科专业
1178	河北、河南、山东这个中原地带现在是中国新文化发源地	河北诞生过中国新文化
1179	抱着不无做作的矜持态度,内心却一无二致地渴望交往	他内心十分渴望与三小姐交往
1180	赌注我再说一遍,如果特朗普遭到弹劾,谁裸奔	特朗普遭到弹劾对赌注没有影响。
1181	邬桥用的柴,也是一根根斯细研碎,晒干晒透,一根根烧净	柴可以用来建桥
1182	难怪不看我朋友圈	有人的手机丢了,还没买新的
1183	两人点了菜,说了会地闲话,萨沙忽然冒出一句:做这种手术痛不痛	萨沙是聋哑人
1184	有时候,有时候也看看电影啊.	会和好朋友一起看电影
1185	美国要缉毒,这无可非议,但必须遵守国际法和国际关系准则,尊重别国领土完整与主权	美国有吸毒现象
1186	我想给他十块钱他肯定不要.	他已经拒绝了我的十块钱
1187	特别跟我推荐了一个让他特别激动的一个话题,有一个美丽的	他没有听说过这个话题
1188	鼓励金融机构发展出口信贷	发展出口信贷有利于帮助金融机构提高业务水平
1189	程先生笑了一声:我怎么会不高兴	程先生假装高兴
1190	其实外国人可能媒体有点贬损我们,但是我自己一看我总有发现一种亲切感,我觉得很可乐	外国人从来不报道中国的事情
1191	她匆匆地去,匆匆地回,要事在身的样子	她圆满完成了任务。
1192	对,她有个节目叫火线双娇	我对她一点也不了解
1193	他也不是,不是天天喝酒的.	他喝过不止一次酒。
1194	有效发挥地方政府债券作用	地方政府有100多个
1195	目前,特区不少国有企业经济效益不佳	特区的国有企业受到了至少一个人的关注
1196	同时坚持按国际惯例打篮球,造就了一大批懂经营管理、有开拓精神的企业家	已经没有人喜欢打篮球了
1197	桥一顶一顶地从船上过去,好像进了一扇一扇的门	有不止一座桥
1198	而言行又是一事物之两面,其间翻来覆去,就闹出许多花样来	言和行是事物的两面
1199	甚至是说可能还有一些司机退出了你这个滴滴,因为你收了这个费了,开始要钱了,对吧	滴滴的收费规则有待明确
1200	杨振宁回归中国国籍,网友一边倒声讨	网友都是中国人
1201	他请王琦瑶进房间,为她泡了茶来,这时他发现王琦瑶处在激动之中,她紧紧握住那杯茶,也不觉着烫手	茶杯不是隔热的。
1202	虽不是头等的荣耀,可位居第三似更可靠,两个有情的则都看见些曙光般的希望	世界上没有曙光这一事物或是概念
1203	用表演艺术家摘出了他自己的,要我说就是诈骗的托	存在艺术家
1204	薇薇总是疯疯傻傻,张牙舞爪的样子,老远能听见她的笑声	薇薇不是个哑巴。
1205	以色列为何向占领区大量移民	移民是自发进入占领区的
1206	总的来看,当前的国内和国际形势对我国的建设和改革都是有利的	全世界只有一个国家
1207	在武昌八铺街,市装卸公司九站司机杨立学驾驶一辆巨型铲土车将泥土填入闸口	杨立学是司机
1208	人们将密切注视,日本今后将以何种形式扩大自己的国际影响,从而达到成为政治大国的目的	日本国力雄厚
1209	有个,有个厚一点儿的毛衣.	另外一件是夏天的T恤。
1210	除此,她也并不觉得需要有个父亲	她很希望有父亲的关心照顾。
1211	市场的商品需要适销对路,厂家的产品需要更新换代,可我们却长久地忽略了专利这个大资源	厂家需要不断推出新的产品。
1212	重视对严重危害人民健康的地方病、职业病和传染病的防治	参加职业劳动只会使人更加健康
1213	鼓励金融机构发展出口信贷	金融机构需要政府的扶持
1214	我这样,我有我有,我准备.	我一点都不想做这个准备。
1215	你需要的话,我可以跟你寄过去的.	有邮寄这一运送方式
1216	越南外长阮基石在会上矢口否认越南目前在柬埔寨有一兵一卒	外长没提到柬埔寨
1217	花篮里的花又白的多红的少,专配银冠似的	这束花已经枯萎了
1218	以往中国人生活辞典里的粗粮和细粮的含义正发生着意味深长的变化	粗粮和细粮在中国人生活词典里是同一种东西
1219	特别是八十年代以来,高新技术及其产业已经成为驱动经济与社会发展的关键力量	八十年代之前,高新技术及其产业已经成为驱动经济的重要力量。
1220	这是在农业生产发展、人民生活水平提高基础上出现的新问题	农业生产发展了
1221	对面盆里的夹竹桃开花,花草的又一季枯荣拉开了帷幕	盆里除了夹竹桃,其他花全都开了
1222	程先生也不去搭电车,臂上搭着秋大衣,信步走着	程先生刚买了一件秋大衣
1223	在济南开往烟台的夜行车上,一位富有齐鲁豪爽率直性格的干部,滔滔不绝地向记者倾谈自己的感受:	干部在念着别人的发言稿
1224	我行走在北京天安门广场,发现身旁的人流正一股股向毛主席纪念堂涌去	毛主席纪念堂今日闭馆
1225	王琦瑶吃着吃着饮泣起来,眼泪滴到碗里	王琦瑶想起了失恋的伤心事
1226	那那个票等我回来再说,不要弄.	那张票的处理需要我的参与。
1227	现在左面有一两架飞机起飞	这些起飞的飞机上载着全世界的人
1228	对呀,家里一个一百五十五啊.	对呀,学校里一个一百五十五。
1229	那也装了吊扇,风扇也装上了.	只装上了风扇
1230	持续推动网络提速降费	设备的品牌对网络速度有影响
1231	各级地方政府管理的价格和收费,要按照国务院的规定,严格控制	国务院出台了各级地方政府管理的价格和收费的规定
1232	需要我们学习秦大河那种勇于开拓、为国争光的精神	秦大河具有榜样模范作用。
1233	行啊,移厕所就移厕所吧.	厕所移动起来很麻烦
1234	我跟你说,这节日,因为我一个是在政协的时候整天讨论,后来我还有一个身份是中央文史研究馆,也整天讨论	我从未去过政协
1235	这次一块带来,我知道,知道.	我只了解部分情况
1236	他说圣彼得堡的人的文化素质比莫斯科高得多,他们的看法	他喜欢圣彼得堡人
1237	2008年工作回顾	2008年进行了工作
1238	当今世界所有实行现代市场经济的国家,其政府无一不对宏观经济实施调控	世界上的国家都是效仿我国的社会主义市场经济体制进行改革
1239	教育的发展和改革,必须坚决依靠和充分发挥广大教师的积极性和创造性,努力培养一支素质优良的教师队伍	我国具备了培养教师队伍的经济水平
1240	这小天地是在世界的边角上,或者缝隙里,互相都被遗忘,倒也是女全	记忆不会清除和模糊
1241	比如说当年余秀华诗人,就是那一句,我要穿过大半个中国去睡你,这一句爆款了	余秀华没有火
1242	就我是老大,我说了算,我来控制	没有人比我的地位更高。
1243	这是表示一起要去死的,但是你说的这种是相杀,现在挺时髦说一词叫“相爱相杀”	你不喜欢用“相爱相杀”这个词
1244	对,他里面邮件里面说了人家告诉他是跟希拉里有关,但他去了一场空	他根本没看过什么邮件
1245	中央财政拟安排补贴资金1230亿元,比上年增加200亿元	今年的补贴资金比去年多
1246	然后再回去,两边跑么大概.	“我”要来回两边跑。
1247	她也只学了一个多小时,便能熟练地操作小麻雀了	她在学习前不会熟练操作小麻雀。
1248	今年首次将就业优先政策置于宏观政策层面,旨在强化各方面重视就业、支持就业的导向	响应政府号召的企业将享受优惠政策
1249	对呀,我怎么知道他戒牒是真的还是假的	他曾经说过想要戒牒,但是最后没有
1250	共产党它不是泛泛的主张慈悲了,但是它比如说	共产党现在主张的是有限度的慈悲
1251	这个事我自己要做决定,这个情绪其实是人的一种本能	我不让别人在这件事上替我做决定。
1252	但父母们则都严肃着,目不斜视,她们就不好太过热络	她们正在和父母待在一起
1253	今年进出口总额预期增长7.5%左右	今年进出口总额预期比去年有所增长
1254	她不相信,又不敢不信,心里有些挣扎	她是刚刚才知道这件事的
1255	改革是今年政府工作的首要任务	改革可有可无
1256	因为文涛刚刚讲到,我跟你一样,我比你大一段年纪,还是以前玩那些打坦克什么	文涛认识我们俩
1257	王琦瑶的心此刻是静止了的,什么声音也没有,风声都息了	正在刮风
1258	她们上到餐厅,找到自己的座位,在足有二十人的长桌旁边	餐厅里的人熙熙攘攘
